property_id,date,month,occupancy_rate,effective_rent_psf,noi,energy_cost,maintenance_cost,water_usage,tenant_satisfaction_score,work_orders_count,work_orders_avg_days,collections_rate
CBRE_00355,2024-01-19,2024-01,0.9731915028129293,6.945725552563975,-50067.03334654481,20397.340687137355,15155.977054482477,106760.0626189654,7.9,4,3.9,0.946
CBRE_00355,2024-02-18,2024-02,0.9598738458154649,7.137363539573544,-52799.875941854865,20648.833333333336,13136.907586807136,107445.5375,8.5,6,6.2,0.941
CBRE_00355,2024-03-19,2024-03,0.9681359608046591,7.039603093390661,-50615.61813129585,20397.340687137355,12984.662964850831,106760.0626189654,8.1,5,6.0,0.989
CBRE_00355,2024-04-18,2024-04,0.942432960545407,7.074070211204068,-51641.104268382805,19710.250000000004,14519.558472854975,104887.31041666666,7.7,4,9.2,0.954
CBRE_00355,2024-05-18,2024-05,0.9310082544691644,7.143205389069109,-46862.964561500354,18771.666666666668,12791.124617328882,102329.08333333333,6.7,5,2.2,0.988
CBRE_00355,2024-06-17,2024-06,0.8601076394461962,6.9876364260538395,-44586.530328542685,17833.083333333336,13074.148939811792,99770.85625,6.8,7,2.3,0.94
CBRE_00355,2024-07-17,2024-07,0.8795461947544905,7.164395082725013,-49978.481478380876,17145.99264619598,13216.949444859263,97898.10404770126,7.0,12,8.2,0.983
CBRE_00355,2024-08-16,2024-08,0.8767133524396672,7.160570856121077,-46263.7037533791,16894.5,15209.441711918882,97212.62916666665,7.7,5,3.4,0.956
CBRE_00355,2024-09-15,2024-09,0.8875189299089169,7.126438631872848,-48343.76735210535,17145.99264619598,11559.889606866089,97898.10404770126,6.8,6,3.2,0.985
CBRE_00355,2024-10-15,2024-10,0.9093474298924308,7.059907818183727,-49357.70547940654,17833.083333333332,11543.989244518101,99770.85625,6.9,7,7.5,0.971
CBRE_00355,2024-11-14,2024-11,0.9418266777105009,7.100963234253077,-49356.63507386623,18771.666666666668,12319.704895449664,102329.08333333333,7.2,9,9.4,0.943
CBRE_00355,2024-12-14,2024-12,0.9229291557242446,7.141204734651507,-50154.1355619158,19710.250000000004,12520.388928411518,104887.31041666666,7.5,9,6.2,0.966
CBRE_00355,2025-01-13,2025-01,0.9601532034974566,7.196922888504897,-54806.02755275941,20397.340687137355,12219.624497829383,106760.0626189654,7.4,4,8.7,0.981
CBRE_00355,2025-02-12,2025-02,0.9505109117001743,7.079389475613803,-54315.3029680269,20648.833333333336,9504.799615671742,107445.5375,6.9,9,7.3,0.99
CBRE_00355,2025-03-14,2025-03,0.9556722373683816,7.110091938227563,-52839.93294241095,20397.340687137355,14320.343064717308,106760.0626189654,8.5,6,3.5,0.975
CBRE_00355,2025-04-13,2025-04,0.963211191794291,7.099223590417374,-52860.74633080675,19710.250000000004,11614.370958116715,104887.31041666666,7.4,7,7.4,0.966
CBRE_00355,2025-05-13,2025-05,0.9166609115335245,7.100918774172854,-51649.041907761515,18771.666666666668,12391.734550047751,102329.08333333333,7.3,8,7.4,0.979
CBRE_00355,2025-06-12,2025-06,0.9323614734902566,7.175478713666487,-51544.38226810968,17833.083333333336,14458.909965865752,99770.85625,7.7,4,9.3,0.983
CBRE_00355,2025-07-12,2025-07,0.8787017805723901,7.20431287908399,-49513.177204391104,17145.99264619598,11759.958846083628,97898.10404770126,8.9,12,5.3,0.953
CBRE_00355,2025-08-11,2025-08,0.8253569104594466,7.16846677924257,-46967.63837002749,16894.5,13728.59587320311,97212.62916666665,8.8,8,5.1,0.944
CBRE_00355,2025-09-10,2025-09,0.8716163125336593,7.104614839604324,-49085.68559885402,17145.992646195977,12993.048678861023,97898.10404770126,7.6,7,5.5,0.941
CBRE_00355,2025-10-10,2025-10,0.9063390817445722,7.1506659306537665,-49492.81591602268,17833.083333333332,13247.356120952232,99770.85625,8.9,2,3.3,0.975
CBRE_00356,2023-11-20,2023-11,0.881317415180014,51.51016023967526,86573.14074330538,8732.666666666666,2712.336480201855,36402.083333333336,7.8,8,4.8,0.952
CBRE_00356,2023-12-20,2023-12,0.9107401913864296,51.7406445142702,85096.75229175924,9169.3,3541.1429587326807,37312.135416666664,8.5,3,6.4,0.943
CBRE_00356,2024-01-19,2024-01,0.9209071887494478,50.5741230455243,85561.18656582535,9488.937784278156,3436.6129319127435,37978.33977920058,8.6,4,5.2,0.957
CBRE_00356,2024-02-18,2024-02,0.964920504264371,51.18162370985264,87001.77014628281,9605.933333333334,3169.7938252081035,38222.18750000001,8.3,4,4.3,0.954
CBRE_00356,2024-03-19,2024-03,0.9101088459946028,50.96845886840159,90753.41102531437,9488.937784278156,3168.7141371522193,37978.33977920058,8.1,4,9.3,0.951
CBRE_00356,2024-04-18,2024-04,0.8562943864945869,51.37612494086628,84916.82082698657,9169.3,3314.7825595937893,37312.135416666664,7.7,7,2.7,0.953
CBRE_00356,2024-05-18,2024-05,0.8587519285206047,51.55118285411761,81709.68082495079,8732.666666666666,3062.4090733223643,36402.083333333336,7.3,7,4.0,0.946
CBRE_00356,2024-06-17,2024-06,0.8701335080783256,51.47738051335219,82833.02481682062,8296.033333333333,3542.991345252467,35492.03125,7.6,8,5.8,0.952
CBRE_00356,2024-07-17,2024-07,0.818080589138306,52.80857962375398,83770.61550668505,7976.395549055175,3072.0756059278247,34825.82688746609,7.0,7,5.8,0.988
CBRE_00356,2024-08-16,2024-08,0.8287876273737707,51.96890612022561,79834.73142607862,7859.4,3111.6590257658495,34581.979166666664,7.6,6,2.0,0.968
CBRE_00356,2024-09-15,2024-09,0.9021432213919273,51.20388928654058,80992.4420699788,7976.395549055175,3248.9000865278854,34825.82688746609,9.0,8,5.1,0.984
CBRE_00356,2024-10-15,2024-10,0.8334185814325623,52.2182931580613,83759.33885038382,8296.033333333333,2750.425793755703,35492.03125,8.1,6,9.3,0.99
CBRE_00356,2024-11-14,2024-11,0.8785468119762037,51.731592128944214,85970.40081339944,8732.666666666666,3162.2245332090233,36402.083333333336,7.5,9,3.5,0.958
CBRE_00356,2024-12-14,2024-12,0.8829943655204819,51.98233965595733,88587.29394371851,9169.3,4433.328569808638,37312.135416666664,6.5,4,2.7,0.977
CBRE_00356,2025-01-13,2025-01,0.8964664821750321,52.176008682007755,87751.54930572803,9488.937784278156,3374.060291828943,37978.33977920058,7.5,6,3.9,0.984
CBRE_00356,2025-02-12,2025-02,0.923623728454179,51.674839873886675,87822.7747746788,9605.933333333334,3275.8941391288845,38222.18750000001,8.1,7,3.9,0.972
CBRE_00356,2025-03-14,2025-03,0.95482702360121,52.62571813068936,90191.23019727535,9488.937784278156,2760.187376076851,37978.33977920058,8.0,7,3.5,0.959
CBRE_00356,2025-04-13,2025-04,0.8847800885659873,52.44738145750145,82439.08365435168,9169.3,2852.2197842196497,37312.135416666664,7.9,5,2.2,0.988
CBRE_00356,2025-05-13,2025-05,0.8943521542309811,52.95765946853125,79745.71366751022,8732.666666666666,3215.9915025470855,36402.083333333336,7.6,3,2.4,0.987
CBRE_00356,2025-06-12,2025-06,0.8454884775505662,51.71101577346915,82263.10304388717,8296.033333333333,3755.383073320973,35492.03125000001,7.8,8,4.4,0.952
CBRE_00356,2025-07-12,2025-07,0.7939588343681387,53.172226863540146,84077.38796168317,7976.395549055175,3127.712229548963,34825.82688746609,8.8,10,6.2,0.987
CBRE_00356,2025-08-11,2025-08,0.8180163763215762,51.998478079143446,77457.07790182259,7859.4,3669.1902691597,34581.979166666664,6.9,8,8.0,0.941
CBRE_00356,2025-09-10,2025-09,0.8519997646234883,52.515325300854805,83045.74129245819,7976.395549055174,3747.6835171836615,34825.82688746609,8.3,9,2.7,0.984
CBRE_00356,2025-10-10,2025-10,0.8252028124202626,53.5830573799285,84462.11515163917,8296.033333333331,3230.661313586856,35492.03125,6.7,10,5.2,0.948
CBRE_00357,2023-11-20,2023-11,0.8217379874818562,27.459874859127737,68182.37900777879,14961.5,6836.565806348153,82106.91666666667,7.3,10,7.1,0.968
CBRE_00357,2023-12-20,2023-12,0.844064316948546,27.264580616387004,67514.80643412028,15709.575,5978.690916974244,84159.58958333333,9.0,6,6.1,0.966
CBRE_00357,2024-01-19,2024-01,0.8404690312940738,27.568221468513347,72590.69076972854,16257.203907872088,7428.939789296716,85662.25044965393,8.9,4,6.9,0.946
CBRE_00357,2024-02-18,2024-02,0.8875706287830342,27.739461813583144,69666.34191244569,16457.65,8435.7491803035,86212.26250000001,6.9,6,6.8,0.943
CBRE_00357,2024-03-19,2024-03,0.8781893184131475,27.682119159521,73217.13042767283,16257.203907872088,6808.951032133187,85662.25044965393,8.6,12,8.1,0.985
CBRE_00357,2024-04-18,2024-04,0.8505254483311123,27.437213627648866,66808.65305926396,15709.575,7246.685573115227,84159.58958333333,6.9,10,4.6,0.976
CBRE_00357,2024-05-18,2024-05,0.8186349000775149,27.411957196045734,67431.26468293254,14961.5,6496.603207999628,82106.91666666667,6.7,10,6.0,0.943
CBRE_00357,2024-06-17,2024-06,0.8130453691016282,27.149377320299994,65357.47807609562,14213.425000000001,6050.798503327008,80054.24375000001,8.1,11,8.5,0.968
CBRE_00357,2024-07-17,2024-07,0.7582436124962282,27.502265604576188,62282.6912054482,13665.796092127912,6132.054110737391,78551.58288367941,8.6,10,3.1,0.96
CBRE_00357,2024-08-16,2024-08,0.7996777872495302,27.162903283532692,62658.62072181934,13465.35,7749.896559079976,78001.57083333333,7.5,7,7.5,0.974
CBRE_00357,2024-09-15,2024-09,0.7968891928595064,27.8745242774509,62574.390956741154,13665.796092127912,6540.492612901919,78551.58288367941,7.1,5,5.0,0.979
CBRE_00357,2024-10-15,2024-10,0.7882569508745216,27.746648047786252,61166.12927363576,14213.425,7147.069164196733,80054.24375000001,7.7,6,10.0,0.986
CBRE_00357,2024-11-14,2024-11,0.8103790678017481,27.924425782384038,66493.68954241135,14961.5,5758.952637390048,82106.91666666667,8.9,7,8.2,0.953
CBRE_00357,2024-12-14,2024-12,0.8678780667091623,27.479699154872485,65858.54843271294,15709.575,6159.42373275014,84159.58958333333,7.8,7,6.9,0.944
CBRE_00357,2025-01-13,2025-01,0.8400977059165918,27.716843278244333,71649.66610332843,16257.203907872088,6309.04965703703,85662.25044965393,7.9,15,7.2,0.987
CBRE_00357,2025-02-12,2025-02,0.8478427090557801,27.351413615379876,69799.76141498107,16457.65,7382.025583848387,86212.26250000001,7.9,9,4.0,0.988
CBRE_00357,2025-03-14,2025-03,0.86631216342352,27.09949211525636,66246.42928776328,16257.203907872088,6561.3864194809785,85662.25044965393,8.6,7,9.3,0.966
CBRE_00357,2025-04-13,2025-04,0.8398565656574848,27.676975616716025,64979.55929630504,15709.575,6918.434707108696,84159.58958333333,6.8,7,2.1,0.953
CBRE_00357,2025-05-13,2025-05,0.820085297639149,27.550896861426246,67852.99168005602,14961.5,7893.330953922636,82106.91666666667,7.6,11,9.1,0.987
CBRE_00357,2025-06-12,2025-06,0.7955263303911116,27.901104262744887,63624.861138275905,14213.425000000001,6549.669503593528,80054.24375000001,6.9,8,7.5,0.973
CBRE_00357,2025-07-12,2025-07,0.775496518673351,28.52430808505104,68443.99600226175,13665.796092127912,7183.3623434059655,78551.58288367941,7.2,10,8.1,0.97
CBRE_00357,2025-08-11,2025-08,0.777949198717971,27.290859287909335,59715.56585068026,13465.35,6491.263964691455,78001.57083333333,8.3,11,2.5,0.955
CBRE_00357,2025-09-10,2025-09,0.7249556903254449,27.759033986360482,64418.043048352585,13665.79609212791,5269.978045542792,78551.58288367941,7.1,13,3.2,0.973
CBRE_00357,2025-10-10,2025-10,0.7840947144574232,27.865558735583107,66341.75874141096,14213.424999999997,6011.9568100019505,80054.24375000001,7.3,13,6.6,0.95
CBRE_00358,2023-11-20,2023-11,0.7613411272206057,19.42247915393899,48827.56777180277,29405.833333333332,16083.801064908335,133529.58333333334,8.8,9,3.2,0.965
CBRE_00358,2023-12-20,2023-12,0.8274255896212627,19.349146708679125,48948.72799088069,30876.125,14848.747467934563,136867.82291666666,8.9,6,5.5,0.968
CBRE_00358,2024-01-19,2024-01,0.801002295607867,19.536216727446746,49721.26562516424,31952.45320194512,12790.425433516271,139311.58389950424,8.9,6,4.5,0.975
CBRE_00358,2024-02-18,2024-02,0.8283594737117816,19.882170170610923,52239.003375566266,32346.416666666668,16030.935214876044,140206.06250000003,8.5,12,7.6,0.97
CBRE_00358,2024-03-19,2024-03,0.8012501278979646,19.578003656344,54962.18166273453,31952.45320194512,12997.204585625394,139311.58389950424,7.0,9,9.8,0.95
CBRE_00358,2024-04-18,2024-04,0.7846431419302506,19.334075957114408,52265.11328039437,30876.125,15429.792990466818,136867.82291666666,6.7,8,8.7,0.987
CBRE_00358,2024-05-18,2024-05,0.8032832403387064,19.897691315614047,48861.51349586532,29405.833333333332,16137.973472086935,133529.58333333334,7.7,12,9.6,0.973
CBRE_00358,2024-06-17,2024-06,0.7777081393045006,19.41120214920023,49802.221320191486,27935.541666666668,12437.881174995668,130191.34375,6.6,8,3.3,0.976
CBRE_00358,2024-07-17,2024-07,0.7054012215775763,19.705761157356342,48535.0782190465,26859.213464721543,20304.83032748569,127747.58276716246,7.1,19,8.2,0.989
CBRE_00358,2024-08-16,2024-08,0.7192069504783717,19.648759141240458,46438.84802158689,26465.25,12655.964303844832,126853.10416666667,8.6,9,7.3,0.96
CBRE_00358,2024-09-15,2024-09,0.7423693105021075,19.596706388436697,46580.30912359254,26859.213464721543,12319.559306351945,127747.58276716246,6.7,16,9.9,0.969
CBRE_00358,2024-10-15,2024-10,0.7662988398264404,19.658702278015415,50816.50874911073,27935.541666666664,18185.71658935672,130191.34375,6.5,10,2.1,0.965
CBRE_00358,2024-11-14,2024-11,0.7601798289942537,19.904527980073453,51117.99552898934,29405.833333333332,14090.509399718996,133529.58333333334,6.6,4,3.6,0.956
CBRE_00358,2024-12-14,2024-12,0.7374362199618893,19.81782586575933,50869.84593961068,30876.125,15150.198344504635,136867.82291666666,8.5,5,3.6,0.954
CBRE_00358,2025-01-13,2025-01,0.8328117126333405,19.584863692088668,51093.34950379808,31952.45320194512,15031.062002006101,139311.58389950424,7.8,7,7.1,0.97
CBRE_00358,2025-02-12,2025-02,0.8194890161203806,19.856434402814745,54752.91412786923,32346.416666666668,14637.871549233836,140206.06250000003,7.5,16,3.2,0.952
CBRE_00358,2025-03-14,2025-03,0.8090551258318646,19.681579815741458,54494.933728054115,31952.45320194512,13735.95004930575,139311.58389950424,7.8,7,9.2,0.979
CBRE_00358,2025-04-13,2025-04,0.7769826061330949,19.953424396938278,49875.76284228906,30876.125,15053.396954525702,136867.82291666666,7.5,7,3.1,0.981
CBRE_00358,2025-05-13,2025-05,0.7835820565229402,19.566830680475437,49634.52232486624,29405.833333333332,14566.754906884555,133529.58333333334,8.8,8,6.8,0.947
CBRE_00358,2025-06-12,2025-06,0.7571050712375285,19.530463243981963,49193.40637390003,27935.541666666668,15135.214331750143,130191.34375000001,8.0,7,2.6,0.976
CBRE_00358,2025-07-12,2025-07,0.7206101564173358,19.685826308038088,48632.99250555463,26859.213464721543,17217.832052687038,127747.58276716246,7.0,10,8.7,0.973
CBRE_00358,2025-08-11,2025-08,0.7385509302263209,19.713927763135807,49016.35559832897,26465.25,12969.866490598435,126853.10416666667,7.0,13,2.8,0.955
CBRE_00358,2025-09-10,2025-09,0.746750069441142,20.149114538996635,50262.07769959082,26859.21346472154,15415.62527709376,127747.58276716246,8.4,15,5.0,0.949
CBRE_00358,2025-10-10,2025-10,0.7354508029114284,20.200862478552736,45993.3483280539,27935.54166666666,15451.311050080867,130191.34375,9.0,12,6.9,0.976
CBRE_00359,2023-11-20,2023-11,0.9111934230149344,67.16227505133733,413813.45818246604,25357.333333333332,10660.36601502598,130563.41666666667,7.5,5,7.5,0.947
CBRE_00359,2023-12-20,2023-12,0.8989398706462032,66.10311488035777,429353.69114110555,26625.2,10064.667747041953,133827.50208333333,8.0,5,4.0,0.955
CBRE_00359,2024-01-19,2024-01,0.9640013911586849,66.73519786054648,410046.41690809146,27553.34281722299,12557.897187353772,136216.97844857795,7.4,4,6.3,0.968
CBRE_00359,2024-02-18,2024-02,0.9490743554820648,65.60116826209901,421013.5205024014,27893.06666666667,11874.244489352157,137091.58750000002,8.2,7,3.5,0.987
CBRE_00359,2024-03-19,2024-03,0.9173273278848316,66.76174872877897,414696.3641465915,27553.34281722299,11340.374731447293,136216.97844857795,8.7,10,7.6,0.949
CBRE_00359,2024-04-18,2024-04,0.9536876743928278,66.43029603929004,417958.8733440848,26625.2,13040.089193038673,133827.50208333333,8.0,6,5.1,0.985
CBRE_00359,2024-05-18,2024-05,0.9036531660176621,66.55580887330984,409210.6608744389,25357.333333333332,11615.142385894971,130563.41666666667,7.8,14,6.8,0.987
CBRE_00359,2024-06-17,2024-06,0.8514303244857857,66.96732402186127,383653.35905253055,24089.466666666667,10465.959300175917,127299.33125,8.6,6,4.1,0.96
CBRE_00359,2024-07-17,2024-07,0.875921769125582,66.31261034699041,387849.323907605,23161.323849443674,10539.446823090471,124909.85488475538,6.8,5,6.6,0.969
CBRE_00359,2024-08-16,2024-08,0.8155176670877661,66.80259958656903,386091.1234869056,22821.6,12730.415198135315,124035.24583333333,8.4,10,4.3,0.981
CBRE_00359,2024-09-15,2024-09,0.8336594466070567,66.3014093521006,389725.12982482,23161.323849443674,9243.700462217716,124909.85488475538,8.7,5,9.5,0.949
CBRE_00359,2024-10-15,2024-10,0.8694034154760459,67.01206539988223,393789.5584703479,24089.466666666664,10477.622361899244,127299.33125,6.9,7,8.5,0.959
CBRE_00359,2024-11-14,2024-11,0.9145757053426743,68.30585827871435,404773.7447560207,25357.333333333332,10486.226127843702,130563.41666666667,6.8,10,3.7,0.978
CBRE_00359,2024-12-14,2024-12,0.9060273748239606,66.61519939210227,414202.66152187606,26625.2,10871.439625930358,133827.50208333333,8.4,9,2.8,0.972
CBRE_00359,2025-01-13,2025-01,0.9170263103030679,65.79444167413574,405875.6635659004,27553.34281722299,11219.818349188616,136216.97844857795,8.8,2,9.7,0.941
CBRE_00359,2025-02-12,2025-02,0.9529235211803222,65.56136018612325,411538.1405683076,27893.06666666667,12295.500759650704,137091.58750000002,8.1,9,6.0,0.951
CBRE_00359,2025-03-14,2025-03,0.9274784452986173,67.26226980415393,413906.3273206273,27553.34281722299,10991.787784316155,136216.97844857795,7.5,13,8.3,0.986
CBRE_00359,2025-04-13,2025-04,0.9121498472259857,66.51839884746092,424569.0310366819,26625.2,9608.008569023423,133827.50208333333,7.2,4,6.2,0.979
CBRE_00359,2025-05-13,2025-05,0.8889553335733033,66.72205161758649,402689.1309714498,25357.333333333332,10974.01363588292,130563.41666666667,8.2,7,6.2,0.985
CBRE_00359,2025-06-12,2025-06,0.8721646216214654,67.05209829348843,386850.6735782284,24089.466666666667,11817.615728566327,127299.33125000002,6.8,11,6.2,0.949
CBRE_00359,2025-07-12,2025-07,0.8482814349556371,67.47371577695442,370654.783308618,23161.323849443674,11431.156311472392,124909.85488475538,7.6,7,7.2,0.943
CBRE_00359,2025-08-11,2025-08,0.843498708802548,67.21348357347608,377293.89630663116,22821.6,11292.606859363155,124035.24583333333,7.0,8,7.4,0.949
CBRE_00359,2025-09-10,2025-09,0.8191748028556523,66.5524791494136,362909.6063913013,23161.32384944367,10663.366720571743,124909.85488475538,7.5,12,3.9,0.954
CBRE_00359,2025-10-10,2025-10,0.8846538252810163,68.0619956735586,385806.2575356089,24089.46666666666,10441.202529579425,127299.33125,8.7,9,7.4,0.966
CBRE_00360,2023-11-20,2023-11,0.9239034946355345,16.482683724179196,44408.672737434834,30920.5,16317.904357497968,157421.83333333334,7.4,6,5.9,0.974
CBRE_00360,2023-12-20,2023-12,0.99,16.159289058094814,49423.94230231461,32466.525,14775.157665729408,161357.37916666665,8.0,9,8.1,0.988
CBRE_00360,2024-01-19,2024-01,0.99,16.544888129732612,47816.208300005885,33598.293849771675,13607.69493148625,164238.39867218267,8.7,2,9.0,0.982
CBRE_00360,2024-02-18,2024-02,0.99,16.301135036867986,52087.033721562,34012.55,14191.232320280602,165292.92500000002,8.8,10,9.2,0.978
CBRE_00360,2024-03-19,2024-03,0.99,16.273449786480473,48587.264030244754,33598.293849771675,15074.652497449508,164238.39867218267,9.0,6,4.8,0.99
CBRE_00360,2024-04-18,2024-04,0.9569412332639621,16.29352066917152,46911.80421211006,32466.525,13145.950901177384,161357.37916666665,8.7,8,8.1,0.97
CBRE_00360,2024-05-18,2024-05,0.9766368179623691,16.303602091258615,45416.69952272183,30920.5,14679.566072332962,157421.83333333334,7.5,9,8.7,0.95
CBRE_00360,2024-06-17,2024-06,0.9136334402466953,16.112532642801263,47913.989091175805,29374.475000000002,16040.282713646295,153486.2875,8.8,7,3.7,0.987
CBRE_00360,2024-07-17,2024-07,0.9152675324584831,16.404712941227707,42536.44683649463,28242.70615022833,14395.068452500302,150605.26799448402,7.7,11,2.3,0.988
CBRE_00360,2024-08-16,2024-08,0.8877650902995865,16.523065657704517,45593.182549104575,27828.45,14636.233927715382,149550.74166666667,7.8,4,5.8,0.989
CBRE_00360,2024-09-15,2024-09,0.9584719344095319,16.000045876769256,47471.199507888625,28242.70615022833,17508.658904004304,150605.26799448402,8.4,4,2.5,0.95
CBRE_00360,2024-10-15,2024-10,0.897462432601973,16.402605942991613,46225.57764206975,29374.475,16926.800822865036,153486.2875,6.6,8,3.9,0.967
CBRE_00360,2024-11-14,2024-11,0.9563896043651601,16.44948542601764,48384.95483142705,30920.5,13561.69766606312,157421.83333333334,7.9,5,6.0,0.948
CBRE_00360,2024-12-14,2024-12,0.9563341014650867,16.276040882252772,48128.99409842463,32466.525,14695.550238354985,161357.37916666665,6.8,2,3.5,0.944
CBRE_00360,2025-01-13,2025-01,0.9683045391554996,16.300431199871433,49853.59503766083,33598.293849771675,16043.204366073825,164238.39867218267,6.6,7,5.2,0.959
CBRE_00360,2025-02-12,2025-02,0.99,16.28290947180239,50962.00959571134,34012.55,12544.412266159603,165292.92500000002,6.9,4,5.4,0.942
CBRE_00360,2025-03-14,2025-03,0.9637495638581853,16.610015230436897,49979.33918572721,33598.293849771675,16001.156385109909,164238.39867218267,6.7,7,8.6,0.984
CBRE_00360,2025-04-13,2025-04,0.9579770171358761,16.673197487693074,47410.02277091264,32466.525,11758.009165909367,161357.37916666665,8.5,8,6.2,0.963
CBRE_00360,2025-05-13,2025-05,0.9293950355058607,16.473456835691756,46527.37347526012,30920.5,13561.730538259895,157421.83333333334,7.0,4,5.1,0.957
CBRE_00360,2025-06-12,2025-06,0.9466115566732716,16.493245222087555,46598.57121475428,29374.475000000002,14241.660557724645,153486.28750000003,6.9,7,2.5,0.951
CBRE_00360,2025-07-12,2025-07,0.8848802326866473,16.49182021390636,45873.52920354788,28242.70615022833,13832.326059998577,150605.26799448402,8.4,6,7.7,0.985
CBRE_00360,2025-08-11,2025-08,0.906737438799848,16.55446270428957,47884.00103863258,27828.45,12854.578403155501,149550.74166666667,6.7,8,2.4,0.95
CBRE_00360,2025-09-10,2025-09,0.8920751172663383,16.59870323937886,46823.79845667275,28242.706150228325,15274.85276885867,150605.26799448402,7.5,7,4.9,0.98
CBRE_00360,2025-10-10,2025-10,0.9005311436626673,16.599333851150767,45406.196777673,29374.474999999995,11463.097006583035,153486.2875,7.0,6,9.3,0.979
CBRE_00361,2023-11-20,2023-11,0.8530251594492532,43.841682600686745,131547.81027575204,11284.833333333334,5123.668202698433,52856.5,7.3,8,8.5,0.957
CBRE_00361,2023-12-20,2023-12,0.8892922140296311,45.28019813598233,135691.57327910973,11849.075,4719.739783181679,54177.9125,7.4,7,3.1,0.954
CBRE_00361,2024-01-19,2024-01,0.9215137770176839,44.894603820251184,140086.36328292912,12262.128567747342,5643.348630058524,55145.25358775661,8.2,8,5.3,0.957
CBRE_00361,2024-02-18,2024-02,0.9107178138274664,44.73870282842008,140612.39585285034,12413.316666666668,6310.417512433269,55499.325000000004,8.1,1,9.6,0.989
CBRE_00361,2024-03-19,2024-03,0.8694634474471639,44.46932463509287,134846.00641989123,12262.128567747342,5660.56347318609,55145.25358775661,9.0,6,5.8,0.975
CBRE_00361,2024-04-18,2024-04,0.9183276000656798,45.42676975891297,131198.97494622678,11849.075,5658.866763152623,54177.9125,8.1,6,9.6,0.953
CBRE_00361,2024-05-18,2024-05,0.8805529734096297,45.16278128417561,128240.80493663979,11284.833333333334,5603.369221253532,52856.5,8.7,2,9.2,0.952
CBRE_00361,2024-06-17,2024-06,0.8128412251711084,44.40395818158004,126160.276538164,10720.591666666667,6085.871003476257,51535.0875,7.3,4,6.8,0.978
CBRE_00361,2024-07-17,2024-07,0.8063614515239038,44.74600766191739,132118.44017213528,10307.538098919325,6570.684458913417,50567.74641224339,7.4,5,2.4,0.943
CBRE_00361,2024-08-16,2024-08,0.8041609999174395,44.92446354735178,128888.53119730415,10156.35,6019.583002190413,50213.674999999996,8.6,4,5.9,0.95
CBRE_00361,2024-09-15,2024-09,0.8476728998697304,45.5417955098718,131226.82208108978,10307.538098919325,6502.745192407839,50567.74641224339,8.3,9,2.2,0.961
CBRE_00361,2024-10-15,2024-10,0.8334403780056554,44.92752908639175,131006.31592571666,10720.591666666667,6518.551819435327,51535.0875,7.8,7,7.1,0.946
CBRE_00361,2024-11-14,2024-11,0.870178811956129,45.489785858786476,136410.94406016733,11284.833333333334,5813.616676742749,52856.5,7.0,4,4.4,0.955
CBRE_00361,2024-12-14,2024-12,0.9099034135137224,46.09509171974137,131765.50213413994,11849.075,5166.405591883242,54177.9125,8.4,5,7.6,0.944
CBRE_00361,2025-01-13,2025-01,0.9170403528776722,45.768577316210475,138052.60553920385,12262.128567747342,5010.69138873166,55145.25358775661,8.9,7,6.1,0.962
CBRE_00361,2025-02-12,2025-02,0.9379279258193246,45.61036534736901,144648.62094611267,12413.316666666668,5473.678710673468,55499.325000000004,8.6,5,8.1,0.962
CBRE_00361,2025-03-14,2025-03,0.9338819065718039,45.86456429846409,137989.06089169983,12262.128567747342,5530.874777771358,55145.25358775661,8.6,7,4.4,0.976
CBRE_00361,2025-04-13,2025-04,0.9027538806246153,45.26599150721117,134917.72501026918,11849.075,6012.814350010629,54177.9125,6.6,5,7.7,0.945
CBRE_00361,2025-05-13,2025-05,0.8702463821827633,45.355304813681705,134837.33004724237,11284.833333333334,6500.675026459851,52856.5,7.6,7,6.7,0.967
CBRE_00361,2025-06-12,2025-06,0.8537639841566619,45.51014517598317,133287.475168017,10720.591666666667,6412.943694137011,51535.0875,8.1,5,3.2,0.954
CBRE_00361,2025-07-12,2025-07,0.833358443032316,45.23487401050862,130805.02807022075,10307.538098919325,6075.143037498181,50567.74641224339,8.2,5,9.3,0.978
CBRE_00361,2025-08-11,2025-08,0.8284631613028546,45.77663403141061,129470.01330691259,10156.35,5593.70413903954,50213.674999999996,6.9,4,4.5,0.944
CBRE_00361,2025-09-10,2025-09,0.8368841399002407,45.78633342202972,131255.8633101118,10307.538098919324,5554.782557927269,50567.74641224339,6.8,5,5.9,0.95
CBRE_00361,2025-10-10,2025-10,0.7966376114022912,45.53037579099563,130434.00465075062,10720.591666666665,6901.455282252451,51535.0875,7.9,8,6.9,0.972
CBRE_00362,2023-11-20,2023-11,0.9456145821341014,24.53770732919344,71576.2906012227,14905.333333333334,10357.3856220479,127657.0,7.3,5,8.9,0.974
CBRE_00362,2023-12-20,2023-12,0.9856852829737959,24.446987462570185,74247.3316435425,15650.600000000002,9108.439256649965,130848.42499999999,8.2,6,2.6,0.97
CBRE_00362,2024-01-19,2024-01,0.9691193218708698,24.50700789903429,74494.69212540255,16196.173065187499,12763.684439933795,133184.7102485455,8.6,6,8.9,0.955
CBRE_00362,2024-02-18,2024-02,0.99,24.89332996507883,79305.92756782916,16395.86666666667,10306.207721449879,134039.85,8.0,5,6.9,0.953
