tenant_id,property_id,tenant_name,industry,credit_rating,lease_sqft,lease_start_date,lease_end_date,lease_term_years,base_rent_psf,annual_rent,rent_escalation_rate,security_deposit,renewal_probability,payment_history_score,tenant_improvements_cost
T_09233,CBRE_00474,Education Corp 9233,Consulting,BBB,384,2021-04-25,2026-04-24,5,16.084737392924655,6234,0.022,13100,0.91,0.99,11424
T_09234,CBRE_00474,Non-Profit Corp 9234,Finance,CCC,1037,2018-04-09,2023-04-08,5,17.92396080836285,19378,0.031,35366,0.85,0.87,22494
T_09235,CBRE_00474,Legal Corp 9235,Retail,BBB,663,2023-10-31,2028-10-29,5,15.978251183947597,12402,0.039,22611,0.7,0.91,30993
T_09236,CBRE_00474,Non-Profit Corp 9236,Non-Profit,A,721,2021-06-04,2028-06-02,7,16.298669147660576,13012,0.037,24579,0.85,0.92,20540
T_09237,CBRE_00474,Healthcare Corp 9237,Education,BBB,1049,2019-06-05,2024-06-03,5,18.430907589683333,16164,0.038,35767,0.74,0.88,61983
T_09238,CBRE_00474,Retail Corp 9238,Retail,BBB,992,2018-05-07,2021-05-06,3,18.675890677001405,16856,0.028,33837,0.78,0.88,56833
T_09239,CBRE_00474,Legal Corp 9239,Retail,BBB,1007,2020-03-01,2025-02-28,5,18.74084524517972,15632,0.025,34340,0.77,0.97,49508
T_09240,CBRE_00474,Non-Profit Corp 9240,Retail,A,1022,2021-02-07,2024-02-07,3,17.528191704341022,16579,0.022,34841,0.85,0.99,57649
T_09241,CBRE_00474,Healthcare Corp 9241,Technology,BB,809,2021-02-12,2028-02-11,7,18.20564289117154,12822,0.03,27582,0.79,0.97,26713
T_09242,CBRE_00474,Retail Corp 9242,Manufacturing,BBB,594,2022-09-22,2027-09-21,5,16.24559835659194,9986,0.027,20256,0.86,0.96,22478
T_09243,CBRE_00474,Finance Corp 9243,Technology,AA,810,2022-08-13,2025-08-12,3,16.91942339922142,12835,0.034,27606,0.62,1.0,46820
T_09244,CBRE_00474,Technology Corp 9244,Manufacturing,BBB,775,2022-07-16,2025-07-15,3,16.646878209302923,12368,0.031,26417,0.73,0.96,41407
T_09245,CBRE_00474,Government Corp 9245,Non-Profit,BB,360,2023-02-22,2026-02-21,3,18.678967547174118,6485,0.024,12287,0.7,0.95,20967
T_09246,CBRE_00474,Non-Profit Corp 9246,Technology,BBB,1049,2021-06-02,2028-05-31,7,16.475845245402084,19128,0.033,35762,0.71,0.88,27558
T_09247,CBRE_00474,Technology Corp 9247,Manufacturing,BB,1043,2022-08-08,2027-08-07,5,18.191455157563976,18587,0.031,35572,0.63,0.87,45771
T_09248,CBRE_00474,Non-Profit Corp 9248,Manufacturing,A,1028,2023-09-08,2033-09-05,10,16.669104837847083,18431,0.022,35039,0.94,0.96,31258
T_09249,CBRE_00474,Education Corp 9249,Technology,A,974,2023-08-13,2026-08-12,3,15.69124475656781,17663,0.028,33201,0.82,0.97,25431
T_09250,CBRE_00474,Finance Corp 9250,Education,BBB,1034,2019-03-26,2024-03-24,5,16.71499510787161,18472,0.036,35260,0.9,0.88,55034
T_09251,CBRE_00474,Manufacturing Corp 9251,Government,B,634,2021-08-23,2026-08-22,5,15.530662166043399,10218,0.039,21629,0.88,0.89,33955
T_09252,CBRE_00474,Government Corp 9252,Consulting,BBB,452,2018-10-26,2023-10-25,5,16.95241187233375,7573,0.033,15416,0.91,0.95,20328
T_09253,CBRE_00474,Technology Corp 9253,Legal,BBB,874,2021-02-16,2028-02-15,7,16.844127211230937,15493,0.021,29791,0.91,0.89,45927
T_09254,CBRE_00474,Government Corp 9254,Education,BBB,577,2018-04-04,2025-04-02,7,18.375476548423805,10677,0.038,19685,0.65,0.96,18911
T_09255,CBRE_00474,Consulting Corp 9255,Healthcare,BB,381,2022-10-09,2027-10-08,5,15.506759441536103,6276,0.038,12977,0.64,0.93,16372
T_09256,CBRE_00474,Legal Corp 9256,Legal,BBB,552,2023-05-06,2028-05-04,5,18.234503422233487,9971,0.036,18830,0.63,0.87,15471
T_09257,CBRE_00474,Non-Profit Corp 9257,Consulting,BB,989,2021-06-20,2026-06-19,5,17.719575091452754,18540,0.032,33734,0.75,0.9,58861
T_09258,CBRE_00474,Consulting Corp 9258,Non-Profit,BBB,918,2022-07-20,2027-07-19,5,15.357370237763504,15437,0.023,31306,0.94,0.9,47630
T_09259,CBRE_00474,Retail Corp 9259,Legal,BBB,440,2020-11-26,2030-11-24,10,15.715764811521195,8234,0.02,15006,0.66,0.88,24084
T_09260,CBRE_00474,Technology Corp 9260,Technology,BB,595,2020-09-07,2025-09-06,5,16.92484627925698,9813,0.037,20286,0.9,0.97,16773
T_09261,CBRE_00474,Manufacturing Corp 9261,Government,BBB,744,2021-06-08,2024-06-07,3,17.29502078378075,11549,0.031,25362,0.87,0.93,24734
T_09262,CBRE_00474,Government Corp 9262,Manufacturing,A,604,2021-01-21,2026-01-20,5,18.084965434584493,10569,0.034,20604,0.7,0.88,18632
T_09263,CBRE_00474,Healthcare Corp 9263,Retail,AA,977,2018-06-04,2028-06-01,10,16.45560332827765,17714,0.033,33325,0.87,0.99,55249
T_09264,CBRE_00474,Retail Corp 9264,Technology,BBB,552,2019-06-09,2022-06-08,3,17.98587177850837,8956,0.037,18821,0.8,0.9,20272
T_09265,CBRE_00474,Legal Corp 9265,Healthcare,BB,892,2019-04-09,2024-04-07,5,16.066979849178214,14623,0.03,30410,0.86,0.87,50059
T_09266,CBRE_00474,Retail Corp 9266,Technology,BB,363,2023-09-01,2030-08-30,7,16.239438174732733,6026,0.039,12390,0.93,0.96,7361
T_09267,CBRE_00474,Finance Corp 9267,Government,BB,713,2020-01-19,2023-01-18,3,16.388357041540477,11845,0.034,24314,0.68,0.98,40787
T_09268,CBRE_00474,Legal Corp 9268,Manufacturing,BBB,1044,2023-01-17,2030-01-15,7,16.58459874880841,17458,0.029,35607,0.68,0.96,33715
T_09269,CBRE_00474,Retail Corp 9269,Consulting,AA,755,2022-03-06,2025-03-05,3,16.547448125497446,11949,0.033,25758,0.66,0.97,39156
T_09270,CBRE_00474,Healthcare Corp 9270,Manufacturing,A,550,2020-10-29,2027-10-28,7,18.03115813640434,10015,0.039,18749,0.85,0.98,16995
T_09271,CBRE_00474,Healthcare Corp 9271,Consulting,BBB,362,2019-01-12,2026-01-10,7,17.964324387959767,6492,0.029,12337,0.9,0.92,21114
T_09272,CBRE_00474,Finance Corp 9272,Government,BBB,379,2018-05-16,2025-05-14,7,15.98050710383973,6923,0.039,12918,0.62,1.0,13430
T_09273,CBRE_00474,Education Corp 9273,Consulting,BBB,916,2022-02-04,2027-02-03,5,16.064942478128323,17099,0.033,31251,0.71,0.91,52878
T_09274,CBRE_00475,Healthcare Corp 9274,Non-Profit,BB,8523,2020-07-13,2023-07-13,3,44.631156510527,364247,0.021,707239,0.7,0.96,256696
T_09275,CBRE_00475,Technology Corp 9275,Healthcare,A,10334,2019-07-27,2026-07-25,7,43.813676776293796,414721,0.023,857555,0.65,0.97,304503
T_09276,CBRE_00475,Non-Profit Corp 9276,Healthcare,BBB,7925,2018-04-13,2023-04-12,5,44.44799109932182,360715,0.038,657599,0.89,0.98,175549
T_09277,CBRE_00475,Legal Corp 9277,Legal,AA,13885,2020-04-17,2025-04-16,5,39.56608214542268,566052,0.032,1152207,0.93,0.86,622577
T_09278,CBRE_00476,Consulting Corp 9278,Retail,BBB,5687,2020-11-12,2025-11-11,5,15.647213386015608,82840,0.036,181984,0.72,0.86,125798
T_09279,CBRE_00476,Finance Corp 9279,Finance,BBB,14350,2022-08-04,2027-08-03,5,16.49463776943258,228928,0.026,459201,0.79,0.91,307375
T_09280,CBRE_00477,Technology Corp 9280,Technology,A,46128,2022-04-10,2032-04-07,10,25.27336594998746,1252280,0.02,2395888,0.68,0.93,1592298
T_09281,CBRE_00477,Non-Profit Corp 9281,Technology,B,7003,2022-10-24,2025-10-23,3,27.155392881305513,195656,0.029,363736,0.75,0.94,267673
T_09282,CBRE_00477,Manufacturing Corp 9282,Technology,BB,7694,2020-05-18,2030-05-16,10,25.16652660468949,184256,0.031,399639,0.7,0.85,279658
T_09283,CBRE_00477,Retail Corp 9283,Legal,BBB,11931,2022-12-02,2032-11-29,10,26.866572736208767,287689,0.023,619693,0.77,0.94,708491
T_09284,CBRE_00477,Technology Corp 9284,Education,B,12262,2019-06-08,2026-06-06,7,27.826174497911378,321103,0.02,636864,0.76,0.88,595521
T_09285,CBRE_00477,Education Corp 9285,Manufacturing,BB,8006,2019-04-28,2024-04-26,5,26.87177501431138,204910,0.024,415835,0.71,0.92,463895
T_09286,CBRE_00477,Education Corp 9286,Consulting,B,13081,2022-03-12,2027-03-11,5,28.38993345168463,352231,0.024,679451,0.94,0.86,747075
T_09287,CBRE_00477,Legal Corp 9287,Technology,BB,10919,2023-09-29,2030-09-27,7,25.29405415678876,304867,0.032,567120,0.73,0.89,256668
T_09288,CBRE_00477,Healthcare Corp 9288,Finance,BB,6797,2021-11-04,2026-11-03,5,24.354939490392407,164963,0.031,353051,0.84,1.0,158621
T_09289,CBRE_00478,Finance Corp 9289,Manufacturing,BBB,23211,2021-10-03,2031-10-01,10,26.474046593270366,644124,0.027,1193045,0.79,0.92,781722
T_09290,CBRE_00478,Manufacturing Corp 9290,Government,A,9265,2019-08-11,2024-08-09,5,27.64128931603621,236741,0.028,476200,0.88,0.85,377295
T_09291,CBRE_00478,Legal Corp 9291,Healthcare,B,8174,2019-12-29,2022-12-28,3,23.597171055216798,195510,0.025,420165,0.82,0.9,178365
T_09292,CBRE_00478,Non-Profit Corp 9292,Technology,BB,8440,2022-01-29,2025-01-28,3,24.360312528388235,228273,0.038,433827,0.74,0.99,325533
T_09293,CBRE_00478,Consulting Corp 9293,Retail,A,8768,2022-06-07,2025-06-06,3,24.519478235948796,212340,0.025,450677,0.9,0.98,361590
T_09294,CBRE_00478,Government Corp 9294,Retail,BBB,9479,2023-12-16,2026-12-15,3,27.461482020604667,265121,0.028,487201,0.82,0.89,478474
T_09295,CBRE_00478,Non-Profit Corp 9295,Education,BBB,9423,2023-11-29,2033-11-26,10,27.695249180984238,248557,0.04,484335,0.74,0.85,378601
T_09296,CBRE_00478,Education Corp 9296,Government,BB,6959,2019-11-01,2022-10-31,3,24.041465439762533,164844,0.036,357708,0.8,0.87,374298
T_09297,CBRE_00479,Retail Corp 9297,Non-Profit,A,9421,2020-04-03,2027-04-02,7,75.88046934896776,788639,0.035,1528651,0.66,0.89,200494
T_09298,CBRE_00479,Healthcare Corp 9298,Finance,BBB,15328,2022-10-28,2032-10-25,10,75.58044814795949,1256963,0.029,2487191,0.78,0.92,469596
T_09299,CBRE_00480,Healthcare Corp 9299,Non-Profit,A,9525,2019-05-13,2022-05-12,3,41.71445711471761,396233,0.02,748856,0.67,0.96,218379
T_09300,CBRE_00480,Non-Profit Corp 9300,Manufacturing,AA,19016,2022-05-11,2029-05-09,7,42.2692360136486,731223,0.021,1495047,0.67,0.85,486363
T_09301,CBRE_00480,Consulting Corp 9301,Healthcare,BB,20090,2020-03-22,2025-03-21,5,39.04784245724345,742729,0.023,1579489,0.94,0.99,651696
T_09302,CBRE_00481,Manufacturing Corp 9302,Technology,A,23383,2022-12-29,2027-12-28,5,24.667357140681226,520240,0.022,1068135,0.86,0.87,1114039
T_09303,CBRE_00482,Legal Corp 9303,Legal,A,15590,2020-02-24,2025-02-22,5,24.255925052581077,392082,0.026,790413,0.65,0.96,494534
T_09304,CBRE_00482,Manufacturing Corp 9304,Healthcare,BB,7108,2023-08-20,2026-08-19,3,22.819951043491738,164942,0.036,360388,0.69,0.98,364261
T_09305,CBRE_00482,Technology Corp 9305,Healthcare,CCC,9292,2023-04-03,2026-04-02,3,24.00927385920112,247689,0.023,471106,0.94,0.89,377406
T_09306,CBRE_00482,Government Corp 9306,Retail,AAA,7074,2022-03-22,2025-03-21,3,25.510171770775916,172153,0.032,358659,0.71,0.95,330159
T_09307,CBRE_00482,Retail Corp 9307,Education,A,4274,2020-05-24,2025-05-23,5,25.32179239201052,99238,0.032,216713,0.82,0.89,182787
T_09308,CBRE_00482,Healthcare Corp 9308,Finance,BBB,6549,2019-08-21,2026-08-19,7,22.9297750085492,158777,0.039,332054,0.64,0.94,387084
T_09309,CBRE_00482,Consulting Corp 9309,Government,B,8311,2019-05-20,2029-05-17,10,23.034633676724923,200254,0.031,421369,0.9,0.9,182776
T_09310,CBRE_00482,Government Corp 9310,Technology,BBB,10420,2022-09-24,2027-09-23,5,25.334528168144267,246454,0.029,528306,0.8,0.87,580067
T_09311,CBRE_00482,Non-Profit Corp 9311,Healthcare,BB,8929,2020-12-29,2025-12-28,5,25.24469007865917,232853,0.027,452681,0.62,0.88,345535
T_09312,CBRE_00483,Technology Corp 9312,Government,B,24473,2020-12-07,2023-12-07,3,23.46026957386986,562443,0.029,1188409,0.77,0.87,1362273
T_09313,CBRE_00483,Finance Corp 9313,Finance,AA,4699,2022-04-22,2025-04-21,3,25.450531570322607,107360,0.038,228180,0.81,0.92,115052
T_09314,CBRE_00483,Retail Corp 9314,Healthcare,AA,4373,2023-05-22,2026-05-21,3,23.410541764370198,112797,0.023,212339,0.7,0.92,194820
T_09315,CBRE_00483,Legal Corp 9315,Education,AA,5113,2019-07-26,2024-07-24,5,26.432660240092876,131704,0.027,248308,0.91,0.9,235002
T_09316,CBRE_00483,Technology Corp 9316,Healthcare,BB,5643,2018-09-05,2021-09-04,3,22.78344018820992,125929,0.032,274042,0.86,1.0,140790
T_09317,CBRE_00483,Legal Corp 9317,Manufacturing,BB,5066,2020-11-20,2027-11-19,7,23.693132142682334,111079,0.04,245991,0.87,0.88,252879
T_09318,CBRE_00483,Healthcare Corp 9318,Finance,AAA,5996,2021-02-28,2026-02-27,5,26.593756976596826,158476,0.036,291157,0.62,0.86,275394
T_09319,CBRE_00483,Non-Profit Corp 9319,Healthcare,BB,9014,2019-07-12,2024-07-10,5,22.646465582532464,204662,0.039,437725,0.74,0.89,196714
T_09320,CBRE_00483,Finance Corp 9320,Retail,BB,3723,2020-06-03,2027-06-02,7,23.29738132630999,89911,0.029,180807,0.93,0.95,125442
T_09321,CBRE_00483,Education Corp 9321,Finance,BB,7020,2021-08-14,2024-08-13,3,23.418450464199683,175605,0.028,340900,0.65,0.85,320220
T_09322,CBRE_00483,Education Corp 9322,Non-Profit,CCC,9947,2019-09-15,2026-09-13,7,26.47198012945039,235524,0.038,483033,0.79,0.91,559647
T_09323,CBRE_00483,Government Corp 9323,Technology,BBB,7682,2022-02-16,2025-02-15,3,25.79902455541836,173583,0.022,373053,0.69,0.86,265667
T_09324,CBRE_00484,Retail Corp 9324,Non-Profit,BBB,8850,2019-01-20,2026-01-18,7,15.118095331125911,119435,0.032,258420,0.82,0.93,212819
T_09325,CBRE_00484,Finance Corp 9325,Manufacturing,AAA,20521,2022-12-11,2025-12-10,3,14.021562949642265,294298,0.031,599218,0.61,0.92,1180406
T_09326,CBRE_00484,Finance Corp 9326,Finance,BB,20197,2019-10-14,2024-10-12,5,13.591119898587037,269643,0.032,589754,0.86,0.93,965771
T_09327,CBRE_00484,Education Corp 9327,Manufacturing,B,19676,2018-02-17,2023-02-16,5,14.2575997522942,296137,0.027,574549,0.95,0.93,948749
T_09328,CBRE_00485,Legal Corp 9328,Education,A,8167,2019-07-23,2022-07-22,3,50.75717480806935,399796,0.035,817517,0.64,0.9,283443
T_09329,CBRE_00485,Retail Corp 9329,Retail,BB,12085,2023-09-30,2028-09-28,5,52.03032688317735,583317,0.028,1209668,0.93,0.9,634364
T_09330,CBRE_00485,Education Corp 9330,Education,A,8904,2021-05-27,2031-05-25,10,51.00752110483529,486441,0.04,891284,0.64,0.9,439365
T_09331,CBRE_00486,Finance Corp 9331,Non-Profit,BB,25477,2019-07-22,2024-07-20,5,23.402511327669558,533523,0.026,1161751,0.84,0.85,1068904
T_09332,CBRE_00486,Retail Corp 9332,Non-Profit,A,4810,2021-03-23,2024-03-22,3,22.693874755652633,104923,0.023,219333,0.62,0.89,253486
T_09333,CBRE_00486,Government Corp 9333,Government,AAA,6186,2022-09-11,2025-09-10,3,25.036124234075565,137706,0.027,282084,0.74,0.97,286633
T_09334,CBRE_00486,Healthcare Corp 9334,Finance,B,6640,2022-09-15,2027-09-14,5,24.0035989487263,166123,0.024,302795,0.78,0.99,169329
T_09335,CBRE_00486,Manufacturing Corp 9335,Education,BBB,5889,2021-02-26,2031-02-24,10,22.052406289832053,123942,0.026,268552,0.65,0.96,179463
T_09336,CBRE_00486,Education Corp 9336,Technology,BB,3888,2019-01-23,2026-01-21,7,20.615740289806418,89452,0.039,177278,0.76,0.87,79508
T_09337,CBRE_00486,Technology Corp 9337,Retail,CCC,4178,2019-01-01,2023-12-31,5,20.849513966059657,92799,0.036,190532,0.89,0.86,181700
T_09338,CBRE_00486,Legal Corp 9338,Government,BBB,5365,2022-07-10,2027-07-09,5,24.88648735073983,119267,0.04,244655,0.77,0.96,127098
T_09339,CBRE_00486,Education Corp 9339,Non-Profit,AA,5466,2018-09-28,2023-09-27,5,23.66832154664524,125969,0.028,249265,0.94,0.85,250758
T_09340,CBRE_00486,Legal Corp 9340,Finance,BB,4484,2023-05-29,2028-05-27,5,22.404735154617295,106020,0.037,204453,0.85,0.93,231959
T_09341,CBRE_00486,Education Corp 9341,Manufacturing,BB,6336,2023-03-17,2030-03-15,7,22.39223948817061,131702,0.038,288942,0.68,0.98,305304
T_09342,CBRE_00487,Non-Profit Corp 9342,Healthcare,BB,31287,2020-11-06,2027-11-05,7,16.196700470367496,504692,0.023,944242,0.82,0.94,1494777
T_09343,CBRE_00487,Education Corp 9343,Non-Profit,AA,42073,2022-10-27,2029-10-25,7,15.775344559226461,619882,0.024,1269754,0.91,0.93,1473252
T_09344,CBRE_00487,Government Corp 9344,Healthcare,BB,25683,2019-08-21,2026-08-19,7,16.090642211312804,414200,0.037,775111,0.76,0.91,627669
T_09345,CBRE_00488,Education Corp 9345,Consulting,A,14189,2021-07-09,2031-07-07,10,14.74600939302348,245671,0.021,461994,0.94,0.94,533111
T_09346,CBRE_00488,Retail Corp 9346,Consulting,BB,10835,2023-09-30,2026-09-29,3,16.962664822511673,159584,0.03,352797,0.62,0.87,633994
T_09347,CBRE_00488,Technology Corp 9347,Finance,B,7386,2020-05-19,2027-05-18,7,15.255859490011474,125638,0.034,240476,0.74,1.0,403798
T_09348,CBRE_00488,Education Corp 9348,Healthcare,BB,13136,2021-07-26,2028-07-24,7,16.721888413737734,215936,0.024,427701,0.7,0.99,263687
T_09349,CBRE_00488,Healthcare Corp 9349,Government,BBB,8274,2023-11-29,2028-11-27,5,15.367543295630734,129195,0.03,269391,0.94,1.0,194329
T_09350,CBRE_00489,Healthcare Corp 9350,Technology,BBB,16706,2023-06-15,2028-06-13,5,37.97732959010454,678487,0.031,1271661,0.66,0.88,669196
T_09351,CBRE_00489,Technology Corp 9351,Healthcare,A,511,2018-11-18,2025-11-16,7,37.59538389371596,20432,0.022,38917,0.81,0.93,26117
T_09352,CBRE_00489,Education Corp 9352,Legal,B,1058,2018-09-05,2021-09-04,3,40.76093121681193,43482,0.036,80564,0.88,0.98,59098
T_09353,CBRE_00489,Non-Profit Corp 9353,Consulting,AAA,673,2021-05-15,2026-05-14,5,38.73394443113045,27716,0.033,51228,0.8,0.96,27550
T_09354,CBRE_00489,Education Corp 9354,Healthcare,BBB,905,2022-07-22,2032-07-19,10,37.166331104580664,36142,0.032,68908,0.68,0.89,41183
T_09355,CBRE_00489,Legal Corp 9355,Healthcare,B,649,2022-11-01,2027-10-31,5,34.541916278063276,23092,0.033,49395,0.81,0.96,14157
T_09356,CBRE_00489,Healthcare Corp 9356,Technology,A,1007,2022-12-03,2029-12-01,7,40.25893319742144,36930,0.023,76672,0.63,0.86,54083
T_09357,CBRE_00489,Consulting Corp 9357,Finance,A,978,2020-04-19,2027-04-18,7,35.94949316816858,37703,0.029,74483,0.67,0.85,32193
T_09358,CBRE_00489,Consulting Corp 9358,Consulting,AA,660,2018-08-17,2025-08-15,7,36.408318555121625,26571,0.033,50212,0.67,0.89,37078
T_09359,CBRE_00489,Government Corp 9359,Consulting,BB,640,2023-01-12,2026-01-11,3,39.021134585138334,26651,0.035,48682,0.74,0.89,14186
T_09360,CBRE_00489,Legal Corp 9360,Healthcare,BBB,557,2020-04-30,2023-04-30,3,37.23432928666322,19952,0.037,42381,0.78,0.91,28463
T_09361,CBRE_00489,Education Corp 9361,Finance,BBB,391,2022-10-07,2025-10-06,3,34.70208986989094,14410,0.026,29766,0.92,0.97,20434
T_09362,CBRE_00489,Finance Corp 9362,Manufacturing,B,382,2021-02-22,2024-02-22,3,37.69562819160231,13382,0.04,29108,0.7,0.88,16284
T_09363,CBRE_00489,Retail Corp 9363,Non-Profit,AA,717,2019-04-05,2024-04-03,5,40.79484386217686,27205,0.022,54595,0.67,0.96,39471
T_09364,CBRE_00489,Non-Profit Corp 9364,Legal,B,566,2019-10-25,2029-10-22,10,37.30673170920425,22253,0.031,43100,0.89,0.98,25599
T_09365,CBRE_00489,Technology Corp 9365,Healthcare,BBB,769,2019-12-20,2029-12-17,10,34.768012618312696,30256,0.024,58539,0.65,1.0,42960
T_09366,CBRE_00489,Technology Corp 9366,Healthcare,A,894,2020-09-12,2025-09-11,5,36.81558049033181,33720,0.027,68086,0.68,0.99,45039
T_09367,CBRE_00489,Technology Corp 9367,Legal,B,831,2020-01-10,2030-01-07,10,37.26022076112215,34757,0.036,63286,0.9,0.97,35682
T_09368,CBRE_00489,Technology Corp 9368,Consulting,BB,759,2019-07-29,2026-07-27,7,41.27024522086329,27779,0.025,57741,0.81,0.9,16886
T_09369,CBRE_00489,Healthcare Corp 9369,Legal,A,1065,2022-10-13,2025-10-12,3,35.45016979865758,38418,0.021,81076,0.94,0.86,52329
T_09370,CBRE_00489,Healthcare Corp 9370,Healthcare,BBB,561,2021-07-28,2031-07-26,10,37.66255972814322,23431,0.022,42690,0.7,0.91,21305
T_09371,CBRE_00489,Government Corp 9371,Government,AA,1062,2021-07-04,2024-07-03,3,36.096800613959275,37760,0.027,80820,0.65,0.93,61609
T_09372,CBRE_00489,Retail Corp 9372,Healthcare,A,727,2021-07-28,2024-07-27,3,38.988110908776974,25560,0.024,55351,0.8,0.96,41939
T_09373,CBRE_00489,Finance Corp 9373,Legal,A,493,2023-07-23,2028-07-21,5,35.58763674152853,17324,0.028,37536,0.63,0.96,27616
T_09374,CBRE_00489,Retail Corp 9374,Legal,BBB,593,2023-07-05,2028-07-03,5,40.436702158032425,23849,0.039,45101,0.93,0.95,33478
T_09375,CBRE_00489,Technology Corp 9375,Healthcare,BB,404,2019-05-28,2026-05-26,7,36.2815177452825,14939,0.021,30769,0.87,0.86,14880
T_09376,CBRE_00489,Education Corp 9376,Finance,B,961,2020-03-10,2023-03-10,3,35.9468159831722,34292,0.037,73131,0.71,0.98,44969
T_09377,CBRE_00489,Manufacturing Corp 9377,Retail,BBB,502,2022-10-03,2027-10-02,5,39.07174286425576,20512,0.023,38242,0.75,0.98,24562
T_09378,CBRE_00489,Technology Corp 9378,Manufacturing,BBB,587,2022-07-23,2027-07-22,5,38.59333875804941,20764,0.021,44664,0.83,0.94,28169
T_09379,CBRE_00489,Consulting Corp 9379,Manufacturing,A,527,2023-07-20,2026-07-19,3,35.127472117989214,21901,0.034,40097,0.83,0.99,31152
T_09380,CBRE_00489,Legal Corp 9380,Technology,AAA,1029,2020-07-05,2025-07-04,5,40.92950032325922,36047,0.022,78361,0.83,0.97,48816
T_09381,CBRE_00489,Technology Corp 9381,Retail,CCC,630,2022-09-26,2032-09-23,10,39.23451555399477,21759,0.028,47970,0.65,0.93,22573
T_09382,CBRE_00489,Non-Profit Corp 9382,Legal,AA,902,2021-08-20,2024-08-19,3,34.90497665210209,33287,0.031,68630,0.6,1.0,51895
T_09383,CBRE_00489,Government Corp 9383,Government,AAA,703,2020-09-26,2023-09-26,3,34.875807051045946,26345,0.034,53533,0.76,0.89,32385
T_09384,CBRE_00489,Government Corp 9384,Retail,BBB,511,2019-07-05,2022-07-04,3,37.166011551185335,18416,0.03,38935,0.86,0.87,17674
T_09385,CBRE_00489,Manufacturing Corp 9385,Non-Profit,AA,387,2021-01-02,2026-01-01,5,39.97964506217632,15015,0.037,29429,0.64,1.0,21852
T_09386,CBRE_00489,Finance Corp 9386,Non-Profit,B,840,2020-09-03,2023-09-03,3,35.739302451248484,31044,0.024,63915,0.69,0.91,40196
T_09387,CBRE_00489,Education Corp 9387,Legal,BB,955,2021-04-25,2028-04-23,7,35.280955955746116,34715,0.022,72710,0.77,1.0,52594
T_09388,CBRE_00489,Healthcare Corp 9388,Finance,B,1001,2022-12-16,2027-12-15,5,36.729260573737555,38277,0.028,76198,0.68,1.0,47021
T_09389,CBRE_00489,Technology Corp 9389,Healthcare,BB,737,2018-10-22,2023-10-21,5,37.04272150950251,25918,0.027,56132,0.77,0.87,31316
T_09390,CBRE_00489,Non-Profit Corp 9390,Finance,CCC,846,2020-11-19,2025-11-18,5,41.80961399445983,30518,0.026,64405,0.88,0.87,27937
T_09391,CBRE_00489,Manufacturing Corp 9391,Finance,BBB,767,2020-04-25,2030-04-23,10,37.761823435088026,30750,0.028,58416,0.6,0.88,21666
T_09392,CBRE_00489,Government Corp 9392,Consulting,BBB,721,2023-02-15,2026-02-14,3,39.11716772871548,25328,0.028,54852,0.92,0.93,28681
T_09393,CBRE_00489,Manufacturing Corp 9393,Non-Profit,BBB,834,2022-05-31,2025-05-30,3,36.76547519857428,28838,0.038,63456,0.6,0.86,26690
T_09394,CBRE_00489,Technology Corp 9394,Healthcare,BBB,930,2023-03-13,2026-03-12,3,37.84486542905669,36394,0.037,70806,0.61,0.9,46575
T_09395,CBRE_00489,Non-Profit Corp 9395,Education,A,964,2019-04-08,2024-04-06,5,41.20158952739149,35426,0.028,73369,0.65,1.0,41308
T_09396,CBRE_00489,Legal Corp 9396,Finance,BB,783,2022-02-28,2027-02-27,5,41.13658717376543,28505,0.037,59588,0.76,0.88,36346
T_09397,CBRE_00489,Technology Corp 9397,Consulting,B,388,2021-11-05,2028-11-03,7,36.42217573642017,14007,0.027,29538,0.81,0.97,17760
T_09398,CBRE_00489,Legal Corp 9398,Education,BBB,512,2023-10-18,2026-10-17,3,36.45075799070688,20327,0.033,38944,0.94,0.9,16629
T_09399,CBRE_00489,Consulting Corp 9399,Finance,BB,932,2021-11-11,2026-11-10,5,35.11690353469572,33617,0.035,70938,0.75,0.94,50812
T_09400,CBRE_00489,Non-Profit Corp 9400,Manufacturing,CCC,1041,2022-08-01,2027-07-31,5,36.68833746158979,42701,0.024,79216,0.93,0.89,54375
T_09401,CBRE_00489,Manufacturing Corp 9401,Healthcare,A,446,2018-04-08,2028-04-05,10,40.19548083856778,16925,0.032,33955,0.81,0.94,17546
T_09402,CBRE_00489,Healthcare Corp 9402,Non-Profit,BBB,503,2020-10-28,2025-10-27,5,36.02149694763563,18521,0.035,38299,0.7,0.94,10071
T_09403,CBRE_00489,Finance Corp 9403,Legal,BB,447,2022-01-13,2025-01-12,3,36.35126813955416,16036,0.034,34058,0.63,0.9,10298
T_09404,CBRE_00489,Finance Corp 9404,Manufacturing,CCC,511,2018-09-23,2023-09-22,5,39.69475507975644,18636,0.04,38918,0.9,0.9,16167
T_09405,CBRE_00489,Government Corp 9405,Technology,AA,730,2018-06-28,2021-06-27,3,38.376062158568786,28387,0.039,55591,0.79,0.87,23582
T_09406,CBRE_00489,Education Corp 9406,Technology,CCC,402,2022-04-14,2027-04-13,5,39.076512442809566,14329,0.038,30610,0.91,0.91,16447
T_09407,CBRE_00489,Retail Corp 9407,Manufacturing,B,728,2020-10-05,2030-10-03,10,36.792040059030334,28344,0.022,55421,0.86,0.98,28157
